startTime,settlementDate,fuelType,actual_generation,cutoff_time,publishTime,forecast_generation,effective_horizon_hours,error_mw,abs_error_mw
2024-01-01 19:00:00+00:00,2024-01-01,WIND,11212,2024-01-01 07:00:00+00:00,,,,,
2024-01-01 19:30:00+00:00,2024-01-01,WIND,12055,2024-01-01 07:30:00+00:00,,,,,
2024-01-01 20:00:00+00:00,2024-01-01,WIND,12519,2024-01-01 08:00:00+00:00,,,,,
2024-01-01 20:30:00+00:00,2024-01-01,WIND,13279,2024-01-01 08:30:00+00:00,,,,,
2024-01-01 21:00:00+00:00,2024-01-01,WIND,13953,2024-01-01 09:00:00+00:00,2024-01-01 07:30:00+00:00,10065.0,13.5,-3888.0,3888.0
2024-01-01 21:30:00+00:00,2024-01-01,WIND,13845,2024-01-01 09:30:00+00:00,,,,,
2024-01-01 22:00:00+00:00,2024-01-01,WIND,14217,2024-01-01 10:00:00+00:00,2024-01-01 09:30:00+00:00,11058.0,12.5,-3159.0,3159.0
2024-01-01 22:30:00+00:00,2024-01-01,WIND,14306,2024-01-01 10:30:00+00:00,,,,,
2024-01-01 23:00:00+00:00,2024-01-01,WIND,14958,2024-01-01 11:00:00+00:00,2024-01-01 09:30:00+00:00,12223.0,13.5,-2735.0,2735.0
2024-01-01 23:30:00+00:00,2024-01-01,WIND,14666,2024-01-01 11:30:00+00:00,,,,,
2024-01-02 00:00:00+00:00,2024-01-02,WIND,14690,2024-01-01 12:00:00+00:00,2024-01-01 11:30:00+00:00,13447.0,12.5,-1243.0,1243.0
2024-01-02 00:30:00+00:00,2024-01-02,WIND,14510,2024-01-01 12:30:00+00:00,,,,,
2024-01-02 01:00:00+00:00,2024-01-02,WIND,14592,2024-01-01 13:00:00+00:00,2024-01-01 11:30:00+00:00,14186.0,13.5,-406.0,406.0
2024-01-02 01:30:00+00:00,2024-01-02,WIND,14388,2024-01-01 13:30:00+00:00,,,,,
2024-01-02 02:00:00+00:00,2024-01-02,WIND,14032,2024-01-01 14:00:00+00:00,2024-01-01 11:30:00+00:00,14662.0,14.5,630.0,630.0
2024-01-02 02:30:00+00:00,2024-01-02,WIND,13748,2024-01-01 14:30:00+00:00,,,,,
2024-01-02 03:00:00+00:00,2024-01-02,WIND,13403,2024-01-01 15:00:00+00:00,2024-01-01 11:30:00+00:00,14811.0,15.5,1408.0,1408.0
2024-01-02 03:30:00+00:00,2024-01-02,WIND,13232,2024-01-01 15:30:00+00:00,,,,,
2024-01-02 04:00:00+00:00,2024-01-02,WIND,13245,2024-01-01 16:00:00+00:00,2024-01-01 15:30:00+00:00,14965.0,12.5,1720.0,1720.0
2024-01-02 04:30:00+00:00,2024-01-02,WIND,13041,2024-01-01 16:30:00+00:00,,,,,
2024-01-02 05:00:00+00:00,2024-01-02,WIND,12635,2024-01-01 17:00:00+00:00,2024-01-01 15:30:00+00:00,14620.0,13.5,1985.0,1985.0
2024-01-02 05:30:00+00:00,2024-01-02,WIND,12711,2024-01-01 17:30:00+00:00,,,,,
2024-01-02 06:00:00+00:00,2024-01-02,WIND,12764,2024-01-01 18:00:00+00:00,2024-01-01 15:30:00+00:00,14493.0,14.5,1729.0,1729.0
2024-01-02 06:30:00+00:00,2024-01-02,WIND,12323,2024-01-01 18:30:00+00:00,,,,,
2024-01-02 07:00:00+00:00,2024-01-02,WIND,11925,2024-01-01 19:00:00+00:00,2024-01-01 18:30:00+00:00,13496.0,12.5,1571.0,1571.0
2024-01-02 07:30:00+00:00,2024-01-02,WIND,11711,2024-01-01 19:30:00+00:00,,,,,
2024-01-02 08:00:00+00:00,2024-01-02,WIND,11866,2024-01-01 20:00:00+00:00,2024-01-01 18:30:00+00:00,12945.0,13.5,1079.0,1079.0
2024-01-02 08:30:00+00:00,2024-01-02,WIND,12035,2024-01-01 20:30:00+00:00,,,,,
2024-01-02 09:00:00+00:00,2024-01-02,WIND,11505,2024-01-01 21:00:00+00:00,2024-01-01 18:30:00+00:00,12382.0,14.5,877.0,877.0
2024-01-02 09:30:00+00:00,2024-01-02,WIND,10760,2024-01-01 21:30:00+00:00,,,,,
2024-01-02 10:00:00+00:00,2024-01-02,WIND,10399,2024-01-01 22:00:00+00:00,2024-01-01 18:30:00+00:00,11634.0,15.5,1235.0,1235.0
2024-01-02 10:30:00+00:00,2024-01-02,WIND,9546,2024-01-01 22:30:00+00:00,,,,,
2024-01-02 11:00:00+00:00,2024-01-02,WIND,8795,2024-01-01 23:00:00+00:00,2024-01-01 22:30:00+00:00,10729.0,12.5,1934.0,1934.0
2024-01-02 11:30:00+00:00,2024-01-02,WIND,8667,2024-01-01 23:30:00+00:00,,,,,
2024-01-02 12:00:00+00:00,2024-01-02,WIND,8281,2024-01-02 00:00:00+00:00,2024-01-01 22:30:00+00:00,9778.0,13.5,1497.0,1497.0
2024-01-02 12:30:00+00:00,2024-01-02,WIND,7557,2024-01-02 00:30:00+00:00,,,,,
2024-01-02 13:00:00+00:00,2024-01-02,WIND,7344,2024-01-02 01:00:00+00:00,2024-01-01 22:30:00+00:00,9216.0,14.5,1872.0,1872.0
2024-01-02 13:30:00+00:00,2024-01-02,WIND,7180,2024-01-02 01:30:00+00:00,,,,,
2024-01-02 14:00:00+00:00,2024-01-02,WIND,7249,2024-01-02 02:00:00+00:00,2024-01-01 22:30:00+00:00,8783.0,15.5,1534.0,1534.0
2024-01-02 14:30:00+00:00,2024-01-02,WIND,7672,2024-01-02 02:30:00+00:00,,,,,
2024-01-02 15:00:00+00:00,2024-01-02,WIND,7870,2024-01-02 03:00:00+00:00,2024-01-01 22:30:00+00:00,8802.0,16.5,932.0,932.0
2024-01-02 15:30:00+00:00,2024-01-02,WIND,8115,2024-01-02 03:30:00+00:00,,,,,
2024-01-02 16:00:00+00:00,2024-01-02,WIND,8208,2024-01-02 04:00:00+00:00,2024-01-01 22:30:00+00:00,8869.0,17.5,661.0,661.0
2024-01-02 16:30:00+00:00,2024-01-02,WIND,8935,2024-01-02 04:30:00+00:00,,,,,
2024-01-02 17:00:00+00:00,2024-01-02,WIND,9635,2024-01-02 05:00:00+00:00,2024-01-01 22:30:00+00:00,9219.0,18.5,-416.0,416.0
2024-01-02 17:30:00+00:00,2024-01-02,WIND,9771,2024-01-02 05:30:00+00:00,,,,,
2024-01-02 18:00:00+00:00,2024-01-02,WIND,10183,2024-01-02 06:00:00+00:00,2024-01-01 22:30:00+00:00,9757.0,19.5,-426.0,426.0
2024-01-02 18:30:00+00:00,2024-01-02,WIND,10043,2024-01-02 06:30:00+00:00,,,,,
2024-01-02 19:00:00+00:00,2024-01-02,WIND,9919,2024-01-02 07:00:00+00:00,2024-01-01 22:30:00+00:00,10280.0,20.5,361.0,361.0
2024-01-02 19:30:00+00:00,2024-01-02,WIND,10271,2024-01-02 07:30:00+00:00,,,,,
2024-01-02 20:00:00+00:00,2024-01-02,WIND,11051,2024-01-02 08:00:00+00:00,2024-01-01 22:30:00+00:00,11162.0,21.5,111.0,111.0
2024-01-02 20:30:00+00:00,2024-01-02,WIND,11338,2024-01-02 08:30:00+00:00,,,,,
2024-01-02 21:00:00+00:00,2024-01-02,WIND,11263,2024-01-02 09:00:00+00:00,2024-01-02 07:30:00+00:00,11418.0,13.5,155.0,155.0
2024-01-02 21:30:00+00:00,2024-01-02,WIND,11467,2024-01-02 09:30:00+00:00,,,,,
2024-01-02 22:00:00+00:00,2024-01-02,WIND,11480,2024-01-02 10:00:00+00:00,2024-01-02 09:30:00+00:00,11463.0,12.5,-17.0,17.0
2024-01-02 22:30:00+00:00,2024-01-02,WIND,11364,2024-01-02 10:30:00+00:00,,,,,
2024-01-02 23:00:00+00:00,2024-01-02,WIND,10992,2024-01-02 11:00:00+00:00,2024-01-02 09:30:00+00:00,11616.0,13.5,624.0,624.0
2024-01-02 23:30:00+00:00,2024-01-02,WIND,10922,2024-01-02 11:30:00+00:00,,,,,
2024-01-03 00:00:00+00:00,2024-01-03,WIND,10672,2024-01-02 12:00:00+00:00,2024-01-02 11:30:00+00:00,11558.0,12.5,886.0,886.0
2024-01-03 00:30:00+00:00,2024-01-03,WIND,10530,2024-01-02 12:30:00+00:00,,,,,
2024-01-03 01:00:00+00:00,2024-01-03,WIND,10293,2024-01-02 13:00:00+00:00,2024-01-02 11:30:00+00:00,11353.0,13.5,1060.0,1060.0
2024-01-03 01:30:00+00:00,2024-01-03,WIND,10418,2024-01-02 13:30:00+00:00,,,,,
2024-01-03 02:00:00+00:00,2024-01-03,WIND,10226,2024-01-02 14:00:00+00:00,2024-01-02 11:30:00+00:00,11246.0,14.5,1020.0,1020.0
2024-01-03 02:30:00+00:00,2024-01-03,WIND,9940,2024-01-02 14:30:00+00:00,,,,,
2024-01-03 03:00:00+00:00,2024-01-03,WIND,10059,2024-01-02 15:00:00+00:00,2024-01-02 11:30:00+00:00,10902.0,15.5,843.0,843.0
2024-01-03 03:30:00+00:00,2024-01-03,WIND,9889,2024-01-02 15:30:00+00:00,,,,,
2024-01-03 04:00:00+00:00,2024-01-03,WIND,9599,2024-01-02 16:00:00+00:00,2024-01-02 15:30:00+00:00,10971.0,12.5,1372.0,1372.0
2024-01-03 04:30:00+00:00,2024-01-03,WIND,9680,2024-01-02 16:30:00+00:00,,,,,
2024-01-03 05:00:00+00:00,2024-01-03,WIND,9463,2024-01-02 17:00:00+00:00,2024-01-02 15:30:00+00:00,10549.0,13.5,1086.0,1086.0
2024-01-03 05:30:00+00:00,2024-01-03,WIND,9484,2024-01-02 17:30:00+00:00,,,,,
2024-01-03 06:00:00+00:00,2024-01-03,WIND,9387,2024-01-02 18:00:00+00:00,2024-01-02 15:30:00+00:00,10173.0,14.5,786.0,786.0
2024-01-03 06:30:00+00:00,2024-01-03,WIND,9326,2024-01-02 18:30:00+00:00,,,,,
2024-01-03 07:00:00+00:00,2024-01-03,WIND,8927,2024-01-02 19:00:00+00:00,2024-01-02 18:30:00+00:00,10166.0,12.5,1239.0,1239.0
2024-01-03 07:30:00+00:00,2024-01-03,WIND,8565,2024-01-02 19:30:00+00:00,,,,,
2024-01-03 08:00:00+00:00,2024-01-03,WIND,8396,2024-01-02 20:00:00+00:00,2024-01-02 18:30:00+00:00,9875.0,13.5,1479.0,1479.0
2024-01-03 08:30:00+00:00,2024-01-03,WIND,7841,2024-01-02 20:30:00+00:00,,,,,
2024-01-03 09:00:00+00:00,2024-01-03,WIND,7245,2024-01-02 21:00:00+00:00,2024-01-02 18:30:00+00:00,9631.0,14.5,2386.0,2386.0
2024-01-03 09:30:00+00:00,2024-01-03,WIND,6934,2024-01-02 21:30:00+00:00,,,,,
2024-01-03 10:00:00+00:00,2024-01-03,WIND,6794,2024-01-02 22:00:00+00:00,2024-01-02 18:30:00+00:00,9501.0,15.5,2707.0,2707.0
2024-01-03 10:30:00+00:00,2024-01-03,WIND,6620,2024-01-02 22:30:00+00:00,,,,,
2024-01-03 11:00:00+00:00,2024-01-03,WIND,6484,2024-01-02 23:00:00+00:00,2024-01-02 22:30:00+00:00,9232.0,12.5,2748.0,2748.0
2024-01-03 11:30:00+00:00,2024-01-03,WIND,6258,2024-01-02 23:30:00+00:00,,,,,
2024-01-03 12:00:00+00:00,2024-01-03,WIND,6200,2024-01-03 00:00:00+00:00,2024-01-02 22:30:00+00:00,8866.0,13.5,2666.0,2666.0
2024-01-03 12:30:00+00:00,2024-01-03,WIND,6088,2024-01-03 00:30:00+00:00,,,,,
2024-01-03 13:00:00+00:00,2024-01-03,WIND,5823,2024-01-03 01:00:00+00:00,2024-01-02 22:30:00+00:00,8791.0,14.5,2968.0,2968.0
2024-01-03 13:30:00+00:00,2024-01-03,WIND,5825,2024-01-03 01:30:00+00:00,,,,,
2024-01-03 14:00:00+00:00,2024-01-03,WIND,5928,2024-01-03 02:00:00+00:00,2024-01-02 22:30:00+00:00,8357.0,15.5,2429.0,2429.0
2024-01-03 14:30:00+00:00,2024-01-03,WIND,5826,2024-01-03 02:30:00+00:00,,,,,
2024-01-03 15:00:00+00:00,2024-01-03,WIND,6052,2024-01-03 03:00:00+00:00,2024-01-02 22:30:00+00:00,8359.0,16.5,2307.0,2307.0
2024-01-03 15:30:00+00:00,2024-01-03,WIND,6367,2024-01-03 03:30:00+00:00,,,,,
2024-01-03 16:00:00+00:00,2024-01-03,WIND,6591,2024-01-03 04:00:00+00:00,2024-01-02 22:30:00+00:00,8699.0,17.5,2108.0,2108.0
2024-01-03 16:30:00+00:00,2024-01-03,WIND,6805,2024-01-03 04:30:00+00:00,,,,,
2024-01-03 17:00:00+00:00,2024-01-03,WIND,7044,2024-01-03 05:00:00+00:00,2024-01-02 22:30:00+00:00,9085.0,18.5,2041.0,2041.0
2024-01-03 17:30:00+00:00,2024-01-03,WIND,7119,2024-01-03 05:30:00+00:00,,,,,
2024-01-03 18:00:00+00:00,2024-01-03,WIND,7192,2024-01-03 06:00:00+00:00,2024-01-02 22:30:00+00:00,9393.0,19.5,2201.0,2201.0
2024-01-03 18:30:00+00:00,2024-01-03,WIND,7171,2024-01-03 06:30:00+00:00,,,,,
2024-01-03 19:00:00+00:00,2024-01-03,WIND,7131,2024-01-03 07:00:00+00:00,2024-01-02 22:30:00+00:00,9885.0,20.5,2754.0,2754.0
2024-01-03 19:30:00+00:00,2024-01-03,WIND,7150,2024-01-03 07:30:00+00:00,,,,,
2024-01-03 20:00:00+00:00,2024-01-03,WIND,7039,2024-01-03 08:00:00+00:00,2024-01-02 22:30:00+00:00,10276.0,21.5,3237.0,3237.0
2024-01-03 20:30:00+00:00,2024-01-03,WIND,7005,2024-01-03 08:30:00+00:00,,,,,
2024-01-03 21:00:00+00:00,2024-01-03,WIND,6945,2024-01-03 09:00:00+00:00,2024-01-03 07:30:00+00:00,9664.0,13.5,2719.0,2719.0
2024-01-03 21:30:00+00:00,2024-01-03,WIND,6773,2024-01-03 09:30:00+00:00,,,,,
2024-01-03 22:00:00+00:00,2024-01-03,WIND,6611,2024-01-03 10:00:00+00:00,2024-01-03 09:30:00+00:00,9899.0,12.5,3288.0,3288.0
2024-01-03 22:30:00+00:00,2024-01-03,WIND,6680,2024-01-03 10:30:00+00:00,,,,,
2024-01-03 23:00:00+00:00,2024-01-03,WIND,6813,2024-01-03 11:00:00+00:00,2024-01-03 09:30:00+00:00,9893.0,13.5,3080.0,3080.0
2024-01-03 23:30:00+00:00,2024-01-03,WIND,6793,2024-01-03 11:30:00+00:00,,,,,
2024-01-04 00:00:00+00:00,2024-01-04,WIND,7112,2024-01-03 12:00:00+00:00,2024-01-03 11:30:00+00:00,9820.0,12.5,2708.0,2708.0
2024-01-04 00:30:00+00:00,2024-01-04,WIND,7536,2024-01-03 12:30:00+00:00,,,,,
2024-01-04 01:00:00+00:00,2024-01-04,WIND,7743,2024-01-03 13:00:00+00:00,2024-01-03 11:30:00+00:00,9806.0,13.5,2063.0,2063.0
2024-01-04 01:30:00+00:00,2024-01-04,WIND,8071,2024-01-03 13:30:00+00:00,,,,,
2024-01-04 02:00:00+00:00,2024-01-04,WIND,8269,2024-01-03 14:00:00+00:00,2024-01-03 11:30:00+00:00,9634.0,14.5,1365.0,1365.0
2024-01-04 02:30:00+00:00,2024-01-04,WIND,8255,2024-01-03 14:30:00+00:00,,,,,
2024-01-04 03:00:00+00:00,2024-01-04,WIND,8118,2024-01-03 15:00:00+00:00,2024-01-03 11:30:00+00:00,9664.0,15.5,1546.0,1546.0
2024-01-04 03:30:00+00:00,2024-01-04,WIND,7866,2024-01-03 15:30:00+00:00,,,,,
2024-01-04 04:00:00+00:00,2024-01-04,WIND,7666,2024-01-03 16:00:00+00:00,2024-01-03 15:30:00+00:00,8998.0,12.5,1332.0,1332.0
2024-01-04 04:30:00+00:00,2024-01-04,WIND,7708,2024-01-03 16:30:00+00:00,,,,,
2024-01-04 05:00:00+00:00,2024-01-04,WIND,7859,2024-01-03 17:00:00+00:00,2024-01-03 15:30:00+00:00,8740.0,13.5,881.0,881.0
2024-01-04 05:30:00+00:00,2024-01-04,WIND,8218,2024-01-03 17:30:00+00:00,,,,,
2024-01-04 06:00:00+00:00,2024-01-04,WIND,8359,2024-01-03 18:00:00+00:00,2024-01-03 15:30:00+00:00,8379.0,14.5,20.0,20.0
2024-01-04 06:30:00+00:00,2024-01-04,WIND,8212,2024-01-03 18:30:00+00:00,,,,,
2024-01-04 07:00:00+00:00,2024-01-04,WIND,7815,2024-01-03 19:00:00+00:00,2024-01-03 18:30:00+00:00,7887.0,12.5,72.0,72.0
2024-01-04 07:30:00+00:00,2024-01-04,WIND,7266,2024-01-03 19:30:00+00:00,,,,,
2024-01-04 08:00:00+00:00,2024-01-04,WIND,6880,2024-01-03 20:00:00+00:00,2024-01-03 18:30:00+00:00,7356.0,13.5,476.0,476.0
2024-01-04 08:30:00+00:00,2024-01-04,WIND,6898,2024-01-03 20:30:00+00:00,,,,,
2024-01-04 09:00:00+00:00,2024-01-04,WIND,6841,2024-01-03 21:00:00+00:00,2024-01-03 18:30:00+00:00,7023.0,14.5,182.0,182.0
2024-01-04 09:30:00+00:00,2024-01-04,WIND,6731,2024-01-03 21:30:00+00:00,,,,,
2024-01-04 10:00:00+00:00,2024-01-04,WIND,6394,2024-01-03 22:00:00+00:00,2024-01-03 18:30:00+00:00,6550.0,15.5,156.0,156.0
2024-01-04 10:30:00+00:00,2024-01-04,WIND,6032,2024-01-03 22:30:00+00:00,,,,,
2024-01-04 11:00:00+00:00,2024-01-04,WIND,5193,2024-01-03 23:00:00+00:00,2024-01-03 22:30:00+00:00,5940.0,12.5,747.0,747.0
2024-01-04 11:30:00+00:00,2024-01-04,WIND,4691,2024-01-03 23:30:00+00:00,,,,,
2024-01-04 12:00:00+00:00,2024-01-04,WIND,4421,2024-01-04 00:00:00+00:00,2024-01-03 22:30:00+00:00,5088.0,13.5,667.0,667.0
2024-01-04 12:30:00+00:00,2024-01-04,WIND,4091,2024-01-04 00:30:00+00:00,,,,,
2024-01-04 13:00:00+00:00,2024-01-04,WIND,3544,2024-01-04 01:00:00+00:00,2024-01-03 22:30:00+00:00,4194.0,14.5,650.0,650.0
2024-01-04 13:30:00+00:00,2024-01-04,WIND,3291,2024-01-04 01:30:00+00:00,,,,,
2024-01-04 14:00:00+00:00,2024-01-04,WIND,3394,2024-01-04 02:00:00+00:00,2024-01-03 22:30:00+00:00,3572.0,15.5,178.0,178.0
2024-01-04 14:30:00+00:00,2024-01-04,WIND,3168,2024-01-04 02:30:00+00:00,,,,,
2024-01-04 15:00:00+00:00,2024-01-04,WIND,2988,2024-01-04 03:00:00+00:00,2024-01-03 22:30:00+00:00,3131.0,16.5,143.0,143.0
2024-01-04 15:30:00+00:00,2024-01-04,WIND,3004,2024-01-04 03:30:00+00:00,,,,,
2024-01-04 16:00:00+00:00,2024-01-04,WIND,3039,2024-01-04 04:00:00+00:00,2024-01-03 22:30:00+00:00,2973.0,17.5,-66.0,66.0
2024-01-04 16:30:00+00:00,2024-01-04,WIND,3074,2024-01-04 04:30:00+00:00,,,,,
2024-01-04 17:00:00+00:00,2024-01-04,WIND,3204,2024-01-04 05:00:00+00:00,2024-01-03 22:30:00+00:00,3003.0,18.5,-201.0,201.0
2024-01-04 17:30:00+00:00,2024-01-04,WIND,3277,2024-01-04 05:30:00+00:00,,,,,
2024-01-04 18:00:00+00:00,2024-01-04,WIND,3862,2024-01-04 06:00:00+00:00,2024-01-03 22:30:00+00:00,3177.0,19.5,-685.0,685.0
2024-01-04 18:30:00+00:00,2024-01-04,WIND,4177,2024-01-04 06:30:00+00:00,,,,,
2024-01-04 19:00:00+00:00,2024-01-04,WIND,4459,2024-01-04 07:00:00+00:00,2024-01-03 22:30:00+00:00,3286.0,20.5,-1173.0,1173.0
2024-01-04 19:30:00+00:00,2024-01-04,WIND,4669,2024-01-04 07:30:00+00:00,,,,,
2024-01-04 20:00:00+00:00,2024-01-04,WIND,4751,2024-01-04 08:00:00+00:00,2024-01-03 22:30:00+00:00,3392.0,21.5,-1359.0,1359.0
2024-01-04 20:30:00+00:00,2024-01-04,WIND,5048,2024-01-04 08:30:00+00:00,,,,,
2024-01-04 21:00:00+00:00,2024-01-04,WIND,5331,2024-01-04 09:00:00+00:00,2024-01-04 07:30:00+00:00,4334.0,13.5,-997.0,997.0
2024-01-04 21:30:00+00:00,2024-01-04,WIND,5361,2024-01-04 09:30:00+00:00,,,,,
2024-01-04 22:00:00+00:00,2024-01-04,WIND,5052,2024-01-04 10:00:00+00:00,2024-01-04 09:30:00+00:00,4502.0,12.5,-550.0,550.0
2024-01-04 22:30:00+00:00,2024-01-04,WIND,5148,2024-01-04 10:30:00+00:00,,,,,
2024-01-04 23:00:00+00:00,2024-01-04,WIND,5263,2024-01-04 11:00:00+00:00,2024-01-04 09:30:00+00:00,4930.0,13.5,-333.0,333.0
2024-01-04 23:30:00+00:00,2024-01-04,WIND,5428,2024-01-04 11:30:00+00:00,,,,,
2024-01-05 00:00:00+00:00,2024-01-05,WIND,5740,2024-01-04 12:00:00+00:00,2024-01-04 11:30:00+00:00,5488.0,12.5,-252.0,252.0
2024-01-05 00:30:00+00:00,2024-01-05,WIND,5799,2024-01-04 12:30:00+00:00,,,,,
2024-01-05 01:00:00+00:00,2024-01-05,WIND,5813,2024-01-04 13:00:00+00:00,2024-01-04 11:30:00+00:00,6073.0,13.5,260.0,260.0
2024-01-05 01:30:00+00:00,2024-01-05,WIND,6007,2024-01-04 13:30:00+00:00,,,,,
2024-01-05 02:00:00+00:00,2024-01-05,WIND,5990,2024-01-04 14:00:00+00:00,2024-01-04 11:30:00+00:00,6312.0,14.5,322.0,322.0
2024-01-05 02:30:00+00:00,2024-01-05,WIND,6535,2024-01-04 14:30:00+00:00,,,,,
2024-01-05 03:00:00+00:00,2024-01-05,WIND,6547,2024-01-04 15:00:00+00:00,2024-01-04 11:30:00+00:00,6671.0,15.5,124.0,124.0
2024-01-05 03:30:00+00:00,2024-01-05,WIND,6637,2024-01-04 15:30:00+00:00,,,,,
2024-01-05 04:00:00+00:00,2024-01-05,WIND,6416,2024-01-04 16:00:00+00:00,2024-01-04 15:30:00+00:00,7263.0,12.5,847.0,847.0
2024-01-05 04:30:00+00:00,2024-01-05,WIND,6393,2024-01-04 16:30:00+00:00,,,,,
2024-01-05 05:00:00+00:00,2024-01-05,WIND,6485,2024-01-04 17:00:00+00:00,2024-01-04 15:30:00+00:00,7199.0,13.5,714.0,714.0
2024-01-05 05:30:00+00:00,2024-01-05,WIND,7266,2024-01-04 17:30:00+00:00,,,,,
2024-01-05 06:00:00+00:00,2024-01-05,WIND,7916,2024-01-04 18:00:00+00:00,2024-01-04 15:30:00+00:00,7320.0,14.5,-596.0,596.0
2024-01-05 06:30:00+00:00,2024-01-05,WIND,8154,2024-01-04 18:30:00+00:00,,,,,
2024-01-05 07:00:00+00:00,2024-01-05,WIND,8250,2024-01-04 19:00:00+00:00,2024-01-04 18:30:00+00:00,8008.0,12.5,-242.0,242.0
2024-01-05 07:30:00+00:00,2024-01-05,WIND,8265,2024-01-04 19:30:00+00:00,,,,,
2024-01-05 08:00:00+00:00,2024-01-05,WIND,8316,2024-01-04 20:00:00+00:00,2024-01-04 18:30:00+00:00,8056.0,13.5,-260.0,260.0
2024-01-05 08:30:00+00:00,2024-01-05,WIND,8672,2024-01-04 20:30:00+00:00,,,,,
2024-01-05 09:00:00+00:00,2024-01-05,WIND,8545,2024-01-04 21:00:00+00:00,2024-01-04 18:30:00+00:00,8171.0,14.5,-374.0,374.0
2024-01-05 09:30:00+00:00,2024-01-05,WIND,8173,2024-01-04 21:30:00+00:00,,,,,
2024-01-05 10:00:00+00:00,2024-01-05,WIND,8007,2024-01-04 22:00:00+00:00,2024-01-04 18:30:00+00:00,8206.0,15.5,199.0,199.0
2024-01-05 10:30:00+00:00,2024-01-05,WIND,7973,2024-01-04 22:30:00+00:00,,,,,
2024-01-05 11:00:00+00:00,2024-01-05,WIND,8164,2024-01-04 23:00:00+00:00,2024-01-04 22:30:00+00:00,8360.0,12.5,196.0,196.0
2024-01-05 11:30:00+00:00,2024-01-05,WIND,8430,2024-01-04 23:30:00+00:00,,,,,
2024-01-05 12:00:00+00:00,2024-01-05,WIND,8539,2024-01-05 00:00:00+00:00,2024-01-04 22:30:00+00:00,8255.0,13.5,-284.0,284.0
2024-01-05 12:30:00+00:00,2024-01-05,WIND,8670,2024-01-05 00:30:00+00:00,,,,,
2024-01-05 13:00:00+00:00,2024-01-05,WIND,8724,2024-01-05 01:00:00+00:00,2024-01-04 22:30:00+00:00,8198.0,14.5,-526.0,526.0
2024-01-05 13:30:00+00:00,2024-01-05,WIND,8771,2024-01-05 01:30:00+00:00,,,,,
2024-01-05 14:00:00+00:00,2024-01-05,WIND,8984,2024-01-05 02:00:00+00:00,2024-01-04 22:30:00+00:00,8250.0,15.5,-734.0,734.0
2024-01-05 14:30:00+00:00,2024-01-05,WIND,8839,2024-01-05 02:30:00+00:00,,,,,
2024-01-05 15:00:00+00:00,2024-01-05,WIND,8657,2024-01-05 03:00:00+00:00,2024-01-04 22:30:00+00:00,8108.0,16.5,-549.0,549.0
2024-01-05 15:30:00+00:00,2024-01-05,WIND,8476,2024-01-05 03:30:00+00:00,,,,,
2024-01-05 16:00:00+00:00,2024-01-05,WIND,8416,2024-01-05 04:00:00+00:00,2024-01-04 22:30:00+00:00,7820.0,17.5,-596.0,596.0
2024-01-05 16:30:00+00:00,2024-01-05,WIND,8259,2024-01-05 04:30:00+00:00,,,,,
2024-01-05 17:00:00+00:00,2024-01-05,WIND,7986,2024-01-05 05:00:00+00:00,2024-01-04 22:30:00+00:00,7960.0,18.5,-26.0,26.0
2024-01-05 17:30:00+00:00,2024-01-05,WIND,7852,2024-01-05 05:30:00+00:00,,,,,
2024-01-05 18:00:00+00:00,2024-01-05,WIND,7790,2024-01-05 06:00:00+00:00,2024-01-04 22:30:00+00:00,7929.0,19.5,139.0,139.0
2024-01-05 18:30:00+00:00,2024-01-05,WIND,7484,2024-01-05 06:30:00+00:00,,,,,
2024-01-05 19:00:00+00:00,2024-01-05,WIND,7236,2024-01-05 07:00:00+00:00,2024-01-04 22:30:00+00:00,7645.0,20.5,409.0,409.0
2024-01-05 19:30:00+00:00,2024-01-05,WIND,7284,2024-01-05 07:30:00+00:00,,,,,
2024-01-05 20:00:00+00:00,2024-01-05,WIND,7104,2024-01-05 08:00:00+00:00,2024-01-04 22:30:00+00:00,7534.0,21.5,430.0,430.0
2024-01-05 20:30:00+00:00,2024-01-05,WIND,6659,2024-01-05 08:30:00+00:00,,,,,
2024-01-05 21:00:00+00:00,2024-01-05,WIND,6579,2024-01-05 09:00:00+00:00,2024-01-05 07:30:00+00:00,6757.0,13.5,178.0,178.0
2024-01-05 21:30:00+00:00,2024-01-05,WIND,6555,2024-01-05 09:30:00+00:00,,,,,
2024-01-05 22:00:00+00:00,2024-01-05,WIND,6280,2024-01-05 10:00:00+00:00,2024-01-05 09:30:00+00:00,6457.0,12.5,177.0,177.0
2024-01-05 22:30:00+00:00,2024-01-05,WIND,6020,2024-01-05 10:30:00+00:00,,,,,
2024-01-05 23:00:00+00:00,2024-01-05,WIND,5845,2024-01-05 11:00:00+00:00,2024-01-05 09:30:00+00:00,6244.0,13.5,399.0,399.0
2024-01-05 23:30:00+00:00,2024-01-05,WIND,5746,2024-01-05 11:30:00+00:00,,,,,
2024-01-06 00:00:00+00:00,2024-01-06,WIND,5741,2024-01-05 12:00:00+00:00,2024-01-05 11:30:00+00:00,6147.0,12.5,406.0,406.0
2024-01-06 00:30:00+00:00,2024-01-06,WIND,5860,2024-01-05 12:30:00+00:00,,,,,
2024-01-06 01:00:00+00:00,2024-01-06,WIND,5877,2024-01-05 13:00:00+00:00,2024-01-05 11:30:00+00:00,6153.0,13.5,276.0,276.0
