startTime,settlementDate,fuelType,actual_generation,cutoff_time,publishTime,forecast_generation,effective_horizon_hours,error_mw,abs_error_mw
2024-01-12 00:00:00+00:00,2024-01-12,WIND,5886,2024-01-11 20:00:00+00:00,2024-01-11 18:30:00+00:00,6203.0,5.5,317.0,317.0
2024-01-12 00:30:00+00:00,2024-01-12,WIND,5867,2024-01-11 20:30:00+00:00,,,,,
2024-01-12 01:00:00+00:00,2024-01-12,WIND,6018,2024-01-11 21:00:00+00:00,2024-01-11 18:30:00+00:00,5980.0,6.5,-38.0,38.0
2024-01-12 01:30:00+00:00,2024-01-12,WIND,6355,2024-01-11 21:30:00+00:00,,,,,
2024-01-12 02:00:00+00:00,2024-01-12,WIND,6108,2024-01-11 22:00:00+00:00,2024-01-11 18:30:00+00:00,5677.0,7.5,-431.0,431.0
2024-01-12 02:30:00+00:00,2024-01-12,WIND,5827,2024-01-11 22:30:00+00:00,,,,,
2024-01-12 03:00:00+00:00,2024-01-12,WIND,5292,2024-01-11 23:00:00+00:00,2024-01-11 22:30:00+00:00,5537.0,4.5,245.0,245.0
2024-01-12 03:30:00+00:00,2024-01-12,WIND,5220,2024-01-11 23:30:00+00:00,,,,,
2024-01-12 04:00:00+00:00,2024-01-12,WIND,4824,2024-01-12 00:00:00+00:00,2024-01-11 22:30:00+00:00,5202.0,5.5,378.0,378.0
2024-01-12 04:30:00+00:00,2024-01-12,WIND,4783,2024-01-12 00:30:00+00:00,,,,,
2024-01-12 05:00:00+00:00,2024-01-12,WIND,4848,2024-01-12 01:00:00+00:00,2024-01-11 22:30:00+00:00,4899.0,6.5,51.0,51.0
2024-01-12 05:30:00+00:00,2024-01-12,WIND,4800,2024-01-12 01:30:00+00:00,,,,,
2024-01-12 06:00:00+00:00,2024-01-12,WIND,4510,2024-01-12 02:00:00+00:00,2024-01-11 22:30:00+00:00,4573.0,7.5,63.0,63.0
2024-01-12 06:30:00+00:00,2024-01-12,WIND,4443,2024-01-12 02:30:00+00:00,,,,,
2024-01-12 07:00:00+00:00,2024-01-12,WIND,4312,2024-01-12 03:00:00+00:00,2024-01-11 22:30:00+00:00,4281.0,8.5,-31.0,31.0
2024-01-12 07:30:00+00:00,2024-01-12,WIND,4039,2024-01-12 03:30:00+00:00,,,,,
2024-01-12 08:00:00+00:00,2024-01-12,WIND,3879,2024-01-12 04:00:00+00:00,2024-01-11 22:30:00+00:00,3828.0,9.5,-51.0,51.0
2024-01-12 08:30:00+00:00,2024-01-12,WIND,3675,2024-01-12 04:30:00+00:00,,,,,
2024-01-12 09:00:00+00:00,2024-01-12,WIND,3499,2024-01-12 05:00:00+00:00,2024-01-11 22:30:00+00:00,3562.0,10.5,63.0,63.0
2024-01-12 09:30:00+00:00,2024-01-12,WIND,3307,2024-01-12 05:30:00+00:00,,,,,
2024-01-12 10:00:00+00:00,2024-01-12,WIND,3335,2024-01-12 06:00:00+00:00,2024-01-11 22:30:00+00:00,3377.0,11.5,42.0,42.0
2024-01-12 10:30:00+00:00,2024-01-12,WIND,3202,2024-01-12 06:30:00+00:00,,,,,
2024-01-12 11:00:00+00:00,2024-01-12,WIND,3201,2024-01-12 07:00:00+00:00,2024-01-11 22:30:00+00:00,3127.0,12.5,-74.0,74.0
2024-01-12 11:30:00+00:00,2024-01-12,WIND,3278,2024-01-12 07:30:00+00:00,,,,,
2024-01-12 12:00:00+00:00,2024-01-12,WIND,3318,2024-01-12 08:00:00+00:00,2024-01-11 22:30:00+00:00,3028.0,13.5,-290.0,290.0
2024-01-12 12:30:00+00:00,2024-01-12,WIND,3320,2024-01-12 08:30:00+00:00,,,,,
2024-01-12 13:00:00+00:00,2024-01-12,WIND,3321,2024-01-12 09:00:00+00:00,2024-01-11 22:30:00+00:00,3053.0,14.5,-268.0,268.0
2024-01-12 13:30:00+00:00,2024-01-12,WIND,3509,2024-01-12 09:30:00+00:00,,,,,
2024-01-12 14:00:00+00:00,2024-01-12,WIND,3690,2024-01-12 10:00:00+00:00,2024-01-11 22:30:00+00:00,3158.0,15.5,-532.0,532.0
2024-01-12 14:30:00+00:00,2024-01-12,WIND,3862,2024-01-12 10:30:00+00:00,,,,,
2024-01-12 15:00:00+00:00,2024-01-12,WIND,4220,2024-01-12 11:00:00+00:00,2024-01-11 22:30:00+00:00,3344.0,16.5,-876.0,876.0
2024-01-12 15:30:00+00:00,2024-01-12,WIND,4438,2024-01-12 11:30:00+00:00,,,,,
2024-01-12 16:00:00+00:00,2024-01-12,WIND,4527,2024-01-12 12:00:00+00:00,2024-01-11 22:30:00+00:00,3602.0,17.5,-925.0,925.0
2024-01-12 16:30:00+00:00,2024-01-12,WIND,4514,2024-01-12 12:30:00+00:00,,,,,
2024-01-12 17:00:00+00:00,2024-01-12,WIND,4405,2024-01-12 13:00:00+00:00,2024-01-11 22:30:00+00:00,3871.0,18.5,-534.0,534.0
2024-01-12 17:30:00+00:00,2024-01-12,WIND,4641,2024-01-12 13:30:00+00:00,,,,,
2024-01-12 18:00:00+00:00,2024-01-12,WIND,4639,2024-01-12 14:00:00+00:00,2024-01-11 22:30:00+00:00,4031.0,19.5,-608.0,608.0
2024-01-12 18:30:00+00:00,2024-01-12,WIND,4654,2024-01-12 14:30:00+00:00,,,,,
2024-01-12 19:00:00+00:00,2024-01-12,WIND,4837,2024-01-12 15:00:00+00:00,2024-01-11 22:30:00+00:00,4226.0,20.5,-611.0,611.0
2024-01-12 19:30:00+00:00,2024-01-12,WIND,4946,2024-01-12 15:30:00+00:00,,,,,
2024-01-12 20:00:00+00:00,2024-01-12,WIND,5083,2024-01-12 16:00:00+00:00,2024-01-11 22:30:00+00:00,4480.0,21.5,-603.0,603.0
2024-01-12 20:30:00+00:00,2024-01-12,WIND,5256,2024-01-12 16:30:00+00:00,,,,,
2024-01-12 21:00:00+00:00,2024-01-12,WIND,5486,2024-01-12 17:00:00+00:00,2024-01-12 15:30:00+00:00,5134.0,5.5,-352.0,352.0
2024-01-12 21:30:00+00:00,2024-01-12,WIND,5685,2024-01-12 17:30:00+00:00,,,,,
2024-01-12 22:00:00+00:00,2024-01-12,WIND,5842,2024-01-12 18:00:00+00:00,2024-01-12 15:30:00+00:00,5632.0,6.5,-210.0,210.0
2024-01-12 22:30:00+00:00,2024-01-12,WIND,6017,2024-01-12 18:30:00+00:00,,,,,
2024-01-12 23:00:00+00:00,2024-01-12,WIND,6359,2024-01-12 19:00:00+00:00,2024-01-12 18:30:00+00:00,6205.0,4.5,-154.0,154.0
2024-01-12 23:30:00+00:00,2024-01-12,WIND,6250,2024-01-12 19:30:00+00:00,,,,,
2024-01-13 00:00:00+00:00,2024-01-13,WIND,6319,2024-01-12 20:00:00+00:00,2024-01-12 18:30:00+00:00,7055.0,5.5,736.0,736.0
2024-01-13 00:30:00+00:00,2024-01-13,WIND,6644,2024-01-12 20:30:00+00:00,,,,,
2024-01-13 01:00:00+00:00,2024-01-13,WIND,6801,2024-01-12 21:00:00+00:00,2024-01-12 18:30:00+00:00,7694.0,6.5,893.0,893.0
2024-01-13 01:30:00+00:00,2024-01-13,WIND,6993,2024-01-12 21:30:00+00:00,,,,,
2024-01-13 02:00:00+00:00,2024-01-13,WIND,7297,2024-01-12 22:00:00+00:00,2024-01-12 18:30:00+00:00,7900.0,7.5,603.0,603.0
2024-01-13 02:30:00+00:00,2024-01-13,WIND,7132,2024-01-12 22:30:00+00:00,,,,,
2024-01-13 03:00:00+00:00,2024-01-13,WIND,7695,2024-01-12 23:00:00+00:00,2024-01-12 22:30:00+00:00,8012.0,4.5,317.0,317.0
2024-01-13 03:30:00+00:00,2024-01-13,WIND,8002,2024-01-12 23:30:00+00:00,,,,,
2024-01-13 04:00:00+00:00,2024-01-13,WIND,8191,2024-01-13 00:00:00+00:00,2024-01-12 22:30:00+00:00,7908.0,5.5,-283.0,283.0
2024-01-13 04:30:00+00:00,2024-01-13,WIND,7774,2024-01-13 00:30:00+00:00,,,,,
2024-01-13 05:00:00+00:00,2024-01-13,WIND,7678,2024-01-13 01:00:00+00:00,2024-01-12 22:30:00+00:00,7749.0,6.5,71.0,71.0
2024-01-13 05:30:00+00:00,2024-01-13,WIND,7498,2024-01-13 01:30:00+00:00,,,,,
2024-01-13 06:00:00+00:00,2024-01-13,WIND,7446,2024-01-13 02:00:00+00:00,2024-01-12 22:30:00+00:00,7387.0,7.5,-59.0,59.0
2024-01-13 06:30:00+00:00,2024-01-13,WIND,7622,2024-01-13 02:30:00+00:00,,,,,
2024-01-13 07:00:00+00:00,2024-01-13,WIND,7765,2024-01-13 03:00:00+00:00,2024-01-12 22:30:00+00:00,7087.0,8.5,-678.0,678.0
2024-01-13 07:30:00+00:00,2024-01-13,WIND,7841,2024-01-13 03:30:00+00:00,,,,,
2024-01-13 08:00:00+00:00,2024-01-13,WIND,7975,2024-01-13 04:00:00+00:00,2024-01-12 22:30:00+00:00,7041.0,9.5,-934.0,934.0
2024-01-13 08:30:00+00:00,2024-01-13,WIND,7749,2024-01-13 04:30:00+00:00,,,,,
2024-01-13 09:00:00+00:00,2024-01-13,WIND,7662,2024-01-13 05:00:00+00:00,2024-01-12 22:30:00+00:00,6998.0,10.5,-664.0,664.0
2024-01-13 09:30:00+00:00,2024-01-13,WIND,7493,2024-01-13 05:30:00+00:00,,,,,
2024-01-13 10:00:00+00:00,2024-01-13,WIND,7384,2024-01-13 06:00:00+00:00,2024-01-12 22:30:00+00:00,6880.0,11.5,-504.0,504.0
2024-01-13 10:30:00+00:00,2024-01-13,WIND,7190,2024-01-13 06:30:00+00:00,,,,,
2024-01-13 11:00:00+00:00,2024-01-13,WIND,7093,2024-01-13 07:00:00+00:00,2024-01-12 22:30:00+00:00,6654.0,12.5,-439.0,439.0
2024-01-13 11:30:00+00:00,2024-01-13,WIND,6901,2024-01-13 07:30:00+00:00,,,,,
2024-01-13 12:00:00+00:00,2024-01-13,WIND,6834,2024-01-13 08:00:00+00:00,2024-01-12 22:30:00+00:00,6668.0,13.5,-166.0,166.0
2024-01-13 12:30:00+00:00,2024-01-13,WIND,6663,2024-01-13 08:30:00+00:00,,,,,
2024-01-13 13:00:00+00:00,2024-01-13,WIND,6733,2024-01-13 09:00:00+00:00,2024-01-12 22:30:00+00:00,6759.0,14.5,26.0,26.0
2024-01-13 13:30:00+00:00,2024-01-13,WIND,7017,2024-01-13 09:30:00+00:00,,,,,
2024-01-13 14:00:00+00:00,2024-01-13,WIND,7450,2024-01-13 10:00:00+00:00,2024-01-12 22:30:00+00:00,6738.0,15.5,-712.0,712.0
2024-01-13 14:30:00+00:00,2024-01-13,WIND,7282,2024-01-13 10:30:00+00:00,,,,,
2024-01-13 15:00:00+00:00,2024-01-13,WIND,7003,2024-01-13 11:00:00+00:00,2024-01-12 22:30:00+00:00,6716.0,16.5,-287.0,287.0
2024-01-13 15:30:00+00:00,2024-01-13,WIND,6950,2024-01-13 11:30:00+00:00,,,,,
2024-01-13 16:00:00+00:00,2024-01-13,WIND,6768,2024-01-13 12:00:00+00:00,2024-01-12 22:30:00+00:00,6793.0,17.5,25.0,25.0
2024-01-13 16:30:00+00:00,2024-01-13,WIND,6834,2024-01-13 12:30:00+00:00,,,,,
2024-01-13 17:00:00+00:00,2024-01-13,WIND,6416,2024-01-13 13:00:00+00:00,2024-01-12 22:30:00+00:00,6781.0,18.5,365.0,365.0
2024-01-13 17:30:00+00:00,2024-01-13,WIND,6418,2024-01-13 13:30:00+00:00,,,,,
2024-01-13 18:00:00+00:00,2024-01-13,WIND,6446,2024-01-13 14:00:00+00:00,2024-01-12 22:30:00+00:00,6746.0,19.5,300.0,300.0
2024-01-13 18:30:00+00:00,2024-01-13,WIND,6499,2024-01-13 14:30:00+00:00,,,,,
2024-01-13 19:00:00+00:00,2024-01-13,WIND,6755,2024-01-13 15:00:00+00:00,2024-01-12 22:30:00+00:00,6818.0,20.5,63.0,63.0
2024-01-13 19:30:00+00:00,2024-01-13,WIND,6763,2024-01-13 15:30:00+00:00,,,,,
2024-01-13 20:00:00+00:00,2024-01-13,WIND,6706,2024-01-13 16:00:00+00:00,2024-01-12 22:30:00+00:00,6847.0,21.5,141.0,141.0
2024-01-13 20:30:00+00:00,2024-01-13,WIND,6901,2024-01-13 16:30:00+00:00,,,,,
2024-01-13 21:00:00+00:00,2024-01-13,WIND,7009,2024-01-13 17:00:00+00:00,2024-01-13 15:30:00+00:00,6614.0,5.5,-395.0,395.0
2024-01-13 21:30:00+00:00,2024-01-13,WIND,6897,2024-01-13 17:30:00+00:00,,,,,
2024-01-13 22:00:00+00:00,2024-01-13,WIND,6926,2024-01-13 18:00:00+00:00,2024-01-13 15:30:00+00:00,6605.0,6.5,-321.0,321.0
2024-01-13 22:30:00+00:00,2024-01-13,WIND,6531,2024-01-13 18:30:00+00:00,,,,,
2024-01-13 23:00:00+00:00,2024-01-13,WIND,6264,2024-01-13 19:00:00+00:00,2024-01-13 18:30:00+00:00,6204.0,4.5,-60.0,60.0
2024-01-13 23:30:00+00:00,2024-01-13,WIND,5986,2024-01-13 19:30:00+00:00,,,,,
2024-01-14 00:00:00+00:00,2024-01-14,WIND,5873,2024-01-13 20:00:00+00:00,2024-01-13 18:30:00+00:00,6148.0,5.5,275.0,275.0
2024-01-14 00:30:00+00:00,2024-01-14,WIND,6160,2024-01-13 20:30:00+00:00,,,,,
2024-01-14 01:00:00+00:00,2024-01-14,WIND,6058,2024-01-13 21:00:00+00:00,2024-01-13 18:30:00+00:00,6201.0,6.5,143.0,143.0
2024-01-14 01:30:00+00:00,2024-01-14,WIND,6093,2024-01-13 21:30:00+00:00,,,,,
2024-01-14 02:00:00+00:00,2024-01-14,WIND,5737,2024-01-13 22:00:00+00:00,2024-01-13 18:30:00+00:00,6420.0,7.5,683.0,683.0
2024-01-14 02:30:00+00:00,2024-01-14,WIND,5526,2024-01-13 22:30:00+00:00,,,,,
2024-01-14 03:00:00+00:00,2024-01-14,WIND,5596,2024-01-13 23:00:00+00:00,2024-01-13 22:30:00+00:00,6440.0,4.5,844.0,844.0
2024-01-14 03:30:00+00:00,2024-01-14,WIND,5538,2024-01-13 23:30:00+00:00,,,,,
2024-01-14 04:00:00+00:00,2024-01-14,WIND,5477,2024-01-14 00:00:00+00:00,2024-01-13 22:30:00+00:00,6750.0,5.5,1273.0,1273.0
2024-01-14 04:30:00+00:00,2024-01-14,WIND,5367,2024-01-14 00:30:00+00:00,,,,,
2024-01-14 05:00:00+00:00,2024-01-14,WIND,5288,2024-01-14 01:00:00+00:00,2024-01-13 22:30:00+00:00,7107.0,6.5,1819.0,1819.0
2024-01-14 05:30:00+00:00,2024-01-14,WIND,5487,2024-01-14 01:30:00+00:00,,,,,
2024-01-14 06:00:00+00:00,2024-01-14,WIND,5862,2024-01-14 02:00:00+00:00,2024-01-13 22:30:00+00:00,7446.0,7.5,1584.0,1584.0
2024-01-14 06:30:00+00:00,2024-01-14,WIND,6248,2024-01-14 02:30:00+00:00,,,,,
2024-01-14 07:00:00+00:00,2024-01-14,WIND,6461,2024-01-14 03:00:00+00:00,2024-01-13 22:30:00+00:00,7781.0,8.5,1320.0,1320.0
2024-01-14 07:30:00+00:00,2024-01-14,WIND,6759,2024-01-14 03:30:00+00:00,,,,,
2024-01-14 08:00:00+00:00,2024-01-14,WIND,7130,2024-01-14 04:00:00+00:00,2024-01-13 22:30:00+00:00,8239.0,9.5,1109.0,1109.0
2024-01-14 08:30:00+00:00,2024-01-14,WIND,8172,2024-01-14 04:30:00+00:00,,,,,
2024-01-14 09:00:00+00:00,2024-01-14,WIND,8614,2024-01-14 05:00:00+00:00,2024-01-13 22:30:00+00:00,9030.0,10.5,416.0,416.0
2024-01-14 09:30:00+00:00,2024-01-14,WIND,9045,2024-01-14 05:30:00+00:00,,,,,
2024-01-14 10:00:00+00:00,2024-01-14,WIND,9487,2024-01-14 06:00:00+00:00,2024-01-13 22:30:00+00:00,9608.0,11.5,121.0,121.0
2024-01-14 10:30:00+00:00,2024-01-14,WIND,9699,2024-01-14 06:30:00+00:00,,,,,
2024-01-14 11:00:00+00:00,2024-01-14,WIND,9952,2024-01-14 07:00:00+00:00,2024-01-13 22:30:00+00:00,10562.0,12.5,610.0,610.0
2024-01-14 11:30:00+00:00,2024-01-14,WIND,10278,2024-01-14 07:30:00+00:00,,,,,
2024-01-14 12:00:00+00:00,2024-01-14,WIND,10051,2024-01-14 08:00:00+00:00,2024-01-13 22:30:00+00:00,11379.0,13.5,1328.0,1328.0
2024-01-14 12:30:00+00:00,2024-01-14,WIND,10150,2024-01-14 08:30:00+00:00,,,,,
2024-01-14 13:00:00+00:00,2024-01-14,WIND,10400,2024-01-14 09:00:00+00:00,2024-01-13 22:30:00+00:00,12181.0,14.5,1781.0,1781.0
2024-01-14 13:30:00+00:00,2024-01-14,WIND,10769,2024-01-14 09:30:00+00:00,,,,,
2024-01-14 14:00:00+00:00,2024-01-14,WIND,11368,2024-01-14 10:00:00+00:00,2024-01-13 22:30:00+00:00,12531.0,15.5,1163.0,1163.0
2024-01-14 14:30:00+00:00,2024-01-14,WIND,11902,2024-01-14 10:30:00+00:00,,,,,
2024-01-14 15:00:00+00:00,2024-01-14,WIND,12175,2024-01-14 11:00:00+00:00,2024-01-13 22:30:00+00:00,12958.0,16.5,783.0,783.0
2024-01-14 15:30:00+00:00,2024-01-14,WIND,12372,2024-01-14 11:30:00+00:00,,,,,
2024-01-14 16:00:00+00:00,2024-01-14,WIND,12559,2024-01-14 12:00:00+00:00,2024-01-13 22:30:00+00:00,13528.0,17.5,969.0,969.0
2024-01-14 16:30:00+00:00,2024-01-14,WIND,12247,2024-01-14 12:30:00+00:00,,,,,
2024-01-14 17:00:00+00:00,2024-01-14,WIND,12347,2024-01-14 13:00:00+00:00,2024-01-13 22:30:00+00:00,14227.0,18.5,1880.0,1880.0
2024-01-14 17:30:00+00:00,2024-01-14,WIND,12505,2024-01-14 13:30:00+00:00,,,,,
2024-01-14 18:00:00+00:00,2024-01-14,WIND,12424,2024-01-14 14:00:00+00:00,2024-01-13 22:30:00+00:00,14628.0,19.5,2204.0,2204.0
2024-01-14 18:30:00+00:00,2024-01-14,WIND,12316,2024-01-14 14:30:00+00:00,,,,,
2024-01-14 19:00:00+00:00,2024-01-14,WIND,12364,2024-01-14 15:00:00+00:00,2024-01-13 22:30:00+00:00,15010.0,20.5,2646.0,2646.0
2024-01-14 19:30:00+00:00,2024-01-14,WIND,12398,2024-01-14 15:30:00+00:00,,,,,
2024-01-14 20:00:00+00:00,2024-01-14,WIND,12757,2024-01-14 16:00:00+00:00,2024-01-13 22:30:00+00:00,15228.0,21.5,2471.0,2471.0
2024-01-14 20:30:00+00:00,2024-01-14,WIND,12721,2024-01-14 16:30:00+00:00,,,,,
2024-01-14 21:00:00+00:00,2024-01-14,WIND,13213,2024-01-14 17:00:00+00:00,2024-01-14 15:30:00+00:00,14656.0,5.5,1443.0,1443.0
2024-01-14 21:30:00+00:00,2024-01-14,WIND,13730,2024-01-14 17:30:00+00:00,,,,,
2024-01-14 22:00:00+00:00,2024-01-14,WIND,13731,2024-01-14 18:00:00+00:00,2024-01-14 15:30:00+00:00,14898.0,6.5,1167.0,1167.0
2024-01-14 22:30:00+00:00,2024-01-14,WIND,13557,2024-01-14 18:30:00+00:00,,,,,
2024-01-14 23:00:00+00:00,2024-01-14,WIND,13352,2024-01-14 19:00:00+00:00,2024-01-14 18:30:00+00:00,14946.0,4.5,1594.0,1594.0
2024-01-14 23:30:00+00:00,2024-01-14,WIND,13539,2024-01-14 19:30:00+00:00,,,,,
2024-01-15 00:00:00+00:00,2024-01-15,WIND,13826,2024-01-14 20:00:00+00:00,2024-01-14 18:30:00+00:00,15252.0,5.5,1426.0,1426.0
2024-01-15 00:30:00+00:00,2024-01-15,WIND,13991,2024-01-14 20:30:00+00:00,,,,,
2024-01-15 01:00:00+00:00,2024-01-15,WIND,14343,2024-01-14 21:00:00+00:00,2024-01-14 18:30:00+00:00,15538.0,6.5,1195.0,1195.0
2024-01-15 01:30:00+00:00,2024-01-15,WIND,14482,2024-01-14 21:30:00+00:00,,,,,
2024-01-15 02:00:00+00:00,2024-01-15,WIND,14431,2024-01-14 22:00:00+00:00,2024-01-14 18:30:00+00:00,15885.0,7.5,1454.0,1454.0
2024-01-15 02:30:00+00:00,2024-01-15,WIND,14426,2024-01-14 22:30:00+00:00,,,,,
2024-01-15 03:00:00+00:00,2024-01-15,WIND,14534,2024-01-14 23:00:00+00:00,2024-01-14 22:30:00+00:00,16095.0,4.5,1561.0,1561.0
2024-01-15 03:30:00+00:00,2024-01-15,WIND,14706,2024-01-14 23:30:00+00:00,,,,,
2024-01-15 04:00:00+00:00,2024-01-15,WIND,14840,2024-01-15 00:00:00+00:00,2024-01-14 22:30:00+00:00,16158.0,5.5,1318.0,1318.0
2024-01-15 04:30:00+00:00,2024-01-15,WIND,14933,2024-01-15 00:30:00+00:00,,,,,
2024-01-15 05:00:00+00:00,2024-01-15,WIND,15001,2024-01-15 01:00:00+00:00,2024-01-14 22:30:00+00:00,16235.0,6.5,1234.0,1234.0
2024-01-15 05:30:00+00:00,2024-01-15,WIND,15070,2024-01-15 01:30:00+00:00,,,,,
2024-01-15 06:00:00+00:00,2024-01-15,WIND,15022,2024-01-15 02:00:00+00:00,2024-01-14 22:30:00+00:00,16184.0,7.5,1162.0,1162.0
2024-01-15 06:30:00+00:00,2024-01-15,WIND,14830,2024-01-15 02:30:00+00:00,,,,,
2024-01-15 07:00:00+00:00,2024-01-15,WIND,14963,2024-01-15 03:00:00+00:00,2024-01-14 22:30:00+00:00,16030.0,8.5,1067.0,1067.0
2024-01-15 07:30:00+00:00,2024-01-15,WIND,14855,2024-01-15 03:30:00+00:00,,,,,
2024-01-15 08:00:00+00:00,2024-01-15,WIND,14492,2024-01-15 04:00:00+00:00,2024-01-14 22:30:00+00:00,15777.0,9.5,1285.0,1285.0
2024-01-15 08:30:00+00:00,2024-01-15,WIND,14264,2024-01-15 04:30:00+00:00,,,,,
2024-01-15 09:00:00+00:00,2024-01-15,WIND,14233,2024-01-15 05:00:00+00:00,2024-01-14 22:30:00+00:00,15580.0,10.5,1347.0,1347.0
2024-01-15 09:30:00+00:00,2024-01-15,WIND,14149,2024-01-15 05:30:00+00:00,,,,,
2024-01-15 10:00:00+00:00,2024-01-15,WIND,14315,2024-01-15 06:00:00+00:00,2024-01-14 22:30:00+00:00,15561.0,11.5,1246.0,1246.0
2024-01-15 10:30:00+00:00,2024-01-15,WIND,14149,2024-01-15 06:30:00+00:00,,,,,
2024-01-15 11:00:00+00:00,2024-01-15,WIND,13835,2024-01-15 07:00:00+00:00,2024-01-14 22:30:00+00:00,15576.0,12.5,1741.0,1741.0
2024-01-15 11:30:00+00:00,2024-01-15,WIND,13709,2024-01-15 07:30:00+00:00,,,,,
2024-01-15 12:00:00+00:00,2024-01-15,WIND,13529,2024-01-15 08:00:00+00:00,2024-01-14 22:30:00+00:00,15668.0,13.5,2139.0,2139.0
2024-01-15 12:30:00+00:00,2024-01-15,WIND,13614,2024-01-15 08:30:00+00:00,,,,,
2024-01-15 13:00:00+00:00,2024-01-15,WIND,13859,2024-01-15 09:00:00+00:00,2024-01-14 22:30:00+00:00,15633.0,14.5,1774.0,1774.0
2024-01-15 13:30:00+00:00,2024-01-15,WIND,13948,2024-01-15 09:30:00+00:00,,,,,
2024-01-15 14:00:00+00:00,2024-01-15,WIND,13810,2024-01-15 10:00:00+00:00,2024-01-14 22:30:00+00:00,15150.0,15.5,1340.0,1340.0
2024-01-15 14:30:00+00:00,2024-01-15,WIND,13770,2024-01-15 10:30:00+00:00,,,,,
2024-01-15 15:00:00+00:00,2024-01-15,WIND,13547,2024-01-15 11:00:00+00:00,2024-01-14 22:30:00+00:00,14256.0,16.5,709.0,709.0
2024-01-15 15:30:00+00:00,2024-01-15,WIND,13411,2024-01-15 11:30:00+00:00,,,,,
2024-01-15 16:00:00+00:00,2024-01-15,WIND,12939,2024-01-15 12:00:00+00:00,2024-01-14 22:30:00+00:00,13637.0,17.5,698.0,698.0
2024-01-15 16:30:00+00:00,2024-01-15,WIND,12747,2024-01-15 12:30:00+00:00,,,,,
2024-01-15 17:00:00+00:00,2024-01-15,WIND,12466,2024-01-15 13:00:00+00:00,2024-01-14 22:30:00+00:00,13203.0,18.5,737.0,737.0
2024-01-15 17:30:00+00:00,2024-01-15,WIND,12140,2024-01-15 13:30:00+00:00,,,,,
2024-01-15 18:00:00+00:00,2024-01-15,WIND,11775,2024-01-15 14:00:00+00:00,2024-01-14 22:30:00+00:00,12635.0,19.5,860.0,860.0
2024-01-15 18:30:00+00:00,2024-01-15,WIND,11448,2024-01-15 14:30:00+00:00,,,,,
2024-01-15 19:00:00+00:00,2024-01-15,WIND,10834,2024-01-15 15:00:00+00:00,2024-01-14 22:30:00+00:00,11835.0,20.5,1001.0,1001.0
2024-01-15 19:30:00+00:00,2024-01-15,WIND,10449,2024-01-15 15:30:00+00:00,,,,,
2024-01-15 20:00:00+00:00,2024-01-15,WIND,10046,2024-01-15 16:00:00+00:00,2024-01-14 22:30:00+00:00,11023.0,21.5,977.0,977.0
2024-01-15 20:30:00+00:00,2024-01-15,WIND,9952,2024-01-15 16:30:00+00:00,,,,,
2024-01-15 21:00:00+00:00,2024-01-15,WIND,9569,2024-01-15 17:00:00+00:00,2024-01-15 15:30:00+00:00,10091.0,5.5,522.0,522.0
2024-01-15 21:30:00+00:00,2024-01-15,WIND,9174,2024-01-15 17:30:00+00:00,,,,,
2024-01-15 22:00:00+00:00,2024-01-15,WIND,8995,2024-01-15 18:00:00+00:00,2024-01-15 15:30:00+00:00,9218.0,6.5,223.0,223.0
2024-01-15 22:30:00+00:00,2024-01-15,WIND,8472,2024-01-15 18:30:00+00:00,,,,,
2024-01-15 23:00:00+00:00,2024-01-15,WIND,8022,2024-01-15 19:00:00+00:00,2024-01-15 18:30:00+00:00,8120.0,4.5,98.0,98.0
2024-01-15 23:30:00+00:00,2024-01-15,WIND,8095,2024-01-15 19:30:00+00:00,,,,,
2024-01-16 00:00:00+00:00,2024-01-16,WIND,7892,2024-01-15 20:00:00+00:00,2024-01-15 18:30:00+00:00,7389.0,5.5,-503.0,503.0
2024-01-16 00:30:00+00:00,2024-01-16,WIND,7692,2024-01-15 20:30:00+00:00,,,,,
2024-01-16 01:00:00+00:00,2024-01-16,WIND,7270,2024-01-15 21:00:00+00:00,2024-01-15 18:30:00+00:00,6781.0,6.5,-489.0,489.0
2024-01-16 01:30:00+00:00,2024-01-16,WIND,6954,2024-01-15 21:30:00+00:00,,,,,
2024-01-16 02:00:00+00:00,2024-01-16,WIND,6228,2024-01-15 22:00:00+00:00,2024-01-15 18:30:00+00:00,6146.0,7.5,-82.0,82.0
2024-01-16 02:30:00+00:00,2024-01-16,WIND,5806,2024-01-15 22:30:00+00:00,,,,,
2024-01-16 03:00:00+00:00,2024-01-16,WIND,5814,2024-01-15 23:00:00+00:00,2024-01-15 22:30:00+00:00,5723.0,4.5,-91.0,91.0
2024-01-16 03:30:00+00:00,2024-01-16,WIND,6035,2024-01-15 23:30:00+00:00,,,,,
2024-01-16 04:00:00+00:00,2024-01-16,WIND,5985,2024-01-16 00:00:00+00:00,2024-01-15 22:30:00+00:00,5650.0,5.5,-335.0,335.0
2024-01-16 04:30:00+00:00,2024-01-16,WIND,6136,2024-01-16 00:30:00+00:00,,,,,
2024-01-16 05:00:00+00:00,2024-01-16,WIND,6396,2024-01-16 01:00:00+00:00,2024-01-15 22:30:00+00:00,6163.0,6.5,-233.0,233.0
2024-01-16 05:30:00+00:00,2024-01-16,WIND,6833,2024-01-16 01:30:00+00:00,,,,,
